file,fat tree,rail only,HyperX,DragonFly+
gpt_7B-world_size2048-tp4-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,160281594478592,160281594478592,80406422970368,164550980714496
gpt_7B-world_size2048-tp4-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,88102311837696,88102311837696,44213770018816,89377770323968
gpt_7B-world_size2048-tp4-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,51561900277760,51561900277760,25920448544768,52010510450688
gpt_7B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,342016995147776,342016995147776,171219114254336,344222519574528
gpt_7B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,196457445474304,196457445474304,98376660328448,197164932284416
gpt_7B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,117530599358464,117530599358464,58901125693440,117824125140992
gpt_7B-world_size256-tp4-pp4-ep1-gbs2048-mbs1-seq8192-MOE-False-GEMM-False-flash_attn-False,73453598148608,73453598148608,36765253436416,73615250819072
gpt_7B-world_size4096-tp4-pp1-ep1-gbs8192-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,656609139425280,656609139425280,329262868377600,688263908229120
gpt_7B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,179212683063296,179212683063296,89683650025472,179504736645120
gpt_7B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,104070663114752,104070663114752,52080943564800,104175801733120
gpt_7B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,62578062786560,62578062786560,31312768270336,62631645020160
gpt_7B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,368316638572544,368316638572544,184221289158656,368480346451968
gpt_7B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,214449276588032,214449276588032,107260545206272,214519258550272
gpt_7B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,129097132539904,129097132539904,64562804883456,129141202092032
gpt_7B-world_size512-tp4-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,40064239284224,40064239284224,20147463919616,41128506175488
gpt_7B-world_size512-tp4-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,22022136532992,22022136532992,11066430752768,22339280441344
gpt_7B-world_size512-tp4-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,12888543592448,12888543592448,6484476821504,12999730397184
gpt_7B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,85501115641856,85501115641856,42842639439872,86050930176000
gpt_7B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,49112587177984,49112587177984,24607881562112,49288571785216
gpt_7B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,29381630623744,29381630623744,14726486032384,29454502461440
gpt_7B-world_size64-tp4-pp2-ep1-gbs2048-mbs1-seq2048-MOE-False-GEMM-False-flash_attn-False,41179553203712,41179553203712,20631378068224,41307953432064
llama_405B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,4570469107785728,4570469107785728,2288662075944960,4594002693218304
llama_405B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2375402275217408,2375402275217408,1188925705818112,2381533726908416
llama_405B-world_size1024-tp16-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1298703745286144,1298703745286144,649894649659392,1300463457140736
llama_405B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,9270200701575168,9270200701575168,4637812683976704,9282109085605888
llama_405B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,4864405886476288,4864405886476288,2433158854479872,4867611056152576
llama_405B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2672128859308032,2672128859308032,1336364868698112,2673147085324288
