file,fat tree,DragonFly+,HyperX
gpt_13B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,128849018880,107374182400,64424509440
gpt_13B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,128849018880,107374182400,64424509440
gpt_13B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,37580963840,93952409600,64424509440
gpt_13B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,37580963840,93952409600,64424509440
gpt_13B-world_size512-tp4-pp8-ep1-gbs8192-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,37580963840,93952409600,64424509440
gpt_13B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,37580963840,93952409600,64424509440
gpt_22B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,154618822656,128849018880,77309411328
gpt_175B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,51539607552,128849018880,77309411328
gpt_22B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,45097156608,112742891520,77309411328
gpt_175B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,51539607552,128849018880,77309411328
gpt_7B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,85899345920,128849018880,77309411328
gpt_7B-world_size1024-tp4-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,85899345920,128849018880,77309411328
gpt_7B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,85899345920,128849018880,77309411328
llama_405B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,85899345920,128849018880,77309411328
gpt_22B-world_size512-tp8-pp16-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,48318382080,120795955200,77309411328
llama_405B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,85899345920,128849018880,77309411328
llama_65B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,85899345920,128849018880,77309411328
llama_65B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,85899345920,128849018880,77309411328
llama_65B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,85899345920,128849018880,77309411328
llama_405B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,85899345920,128849018880,77309411328
gpt_22B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,45097156608,112742891520,77309411328
gpt_7B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,85899345920,128849018880,77309411328
gpt_22B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,154618822656,128849018880,77309411328
gpt_175B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,51539607552,128849018880,77309411328
gpt_22B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,154618822656,128849018880,77309411328
gpt_22B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_pp_only,45097156608,112742891520,77309411328
llama_65B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,77309411328,150323855360,90194313216
