topology,point_idx,load,cdf_percent,num_edges,num_zeros,first_positive_load,global_x_start
Fat Tree,153,182394880.0,68.05015131863381,9252,6144,182394880.0,18239488.0
Fat Tree,154,182394880.0,68.0609597924773,9252,6144,182394880.0,18239488.0
Fat Tree,155,182394880.0,68.0717682663208,9252,6144,182394880.0,18239488.0
Fat Tree,156,182394880.0,68.08257674016428,9252,6144,182394880.0,18239488.0
Fat Tree,157,182394880.0,68.09338521400778,9252,6144,182394880.0,18239488.0
Fat Tree,158,182394880.0,68.10419368785128,9252,6144,182394880.0,18239488.0
Fat Tree,159,182394880.0,68.11500216169478,9252,6144,182394880.0,18239488.0
Fat Tree,160,182394880.0,68.12581063553826,9252,6144,182394880.0,18239488.0
Fat Tree,161,182394880.0,68.13661910938175,9252,6144,182394880.0,18239488.0
Fat Tree,162,182394880.0,68.14742758322525,9252,6144,182394880.0,18239488.0
Fat Tree,163,182394880.0,68.15823605706875,9252,6144,182394880.0,18239488.0
Fat Tree,164,182394880.0,68.16904453091223,9252,6144,182394880.0,18239488.0
Fat Tree,165,182394880.0,68.17985300475573,9252,6144,182394880.0,18239488.0
Fat Tree,166,182394880.0,68.19066147859922,9252,6144,182394880.0,18239488.0
Fat Tree,167,182394880.0,68.20146995244272,9252,6144,182394880.0,18239488.0
Fat Tree,168,182394880.0,68.2122784262862,9252,6144,182394880.0,18239488.0
Fat Tree,169,182394880.0,68.2230869001297,9252,6144,182394880.0,18239488.0
Fat Tree,170,182394880.0,68.2338953739732,9252,6144,182394880.0,18239488.0
Fat Tree,171,182394880.0,68.2447038478167,9252,6144,182394880.0,18239488.0
Fat Tree,172,182394880.0,68.25551232166018,9252,6144,182394880.0,18239488.0
Fat Tree,173,182394880.0,68.26632079550367,9252,6144,182394880.0,18239488.0
Fat Tree,174,182394880.0,68.27712926934717,9252,6144,182394880.0,18239488.0
Fat Tree,175,182394880.0,68.28793774319067,9252,6144,182394880.0,18239488.0
Fat Tree,176,182394880.0,68.29874621703415,9252,6144,182394880.0,18239488.0
Fat Tree,177,182394880.0,68.30955469087765,9252,6144,182394880.0,18239488.0
Fat Tree,178,182394880.0,68.32036316472114,9252,6144,182394880.0,18239488.0
Fat Tree,179,182394880.0,68.33117163856464,9252,6144,182394880.0,18239488.0
Fat Tree,180,182394880.0,68.34198011240812,9252,6144,182394880.0,18239488.0
Fat Tree,181,182394880.0,68.35278858625162,9252,6144,182394880.0,18239488.0
Fat Tree,182,182394880.0,68.36359706009512,9252,6144,182394880.0,18239488.0
Fat Tree,183,182394880.0,68.37440553393861,9252,6144,182394880.0,18239488.0
Fat Tree,184,182394880.0,68.3852140077821,9252,6144,182394880.0,18239488.0
Fat Tree,185,182394880.0,68.3960224816256,9252,6144,182394880.0,18239488.0
Fat Tree,186,182394880.0,68.40683095546909,9252,6144,182394880.0,18239488.0
Fat Tree,187,182394880.0,68.41763942931259,9252,6144,182394880.0,18239488.0
Fat Tree,188,182394880.0,68.42844790315607,9252,6144,182394880.0,18239488.0
Fat Tree,189,182394880.0,68.43925637699957,9252,6144,182394880.0,18239488.0
Fat Tree,190,182394880.0,68.45006485084306,9252,6144,182394880.0,18239488.0
Fat Tree,191,182394880.0,68.46087332468656,9252,6144,182394880.0,18239488.0
Fat Tree,192,182394880.0,68.47168179853004,9252,6144,182394880.0,18239488.0
Fat Tree,193,182394880.0,68.48249027237354,9252,6144,182394880.0,18239488.0
Fat Tree,194,182394880.0,68.49329874621704,9252,6144,182394880.0,18239488.0
Fat Tree,195,182394880.0,68.50410722006053,9252,6144,182394880.0,18239488.0
Fat Tree,196,182394880.0,68.51491569390402,9252,6144,182394880.0,18239488.0
Fat Tree,197,182394880.0,68.52572416774751,9252,6144,182394880.0,18239488.0
Fat Tree,198,182394880.0,68.53653264159101,9252,6144,182394880.0,18239488.0
Fat Tree,199,182394880.0,68.5473411154345,9252,6144,182394880.0,18239488.0
Fat Tree,200,182394880.0,68.55814958927799,9252,6144,182394880.0,18239488.0
Fat Tree,201,182394880.0,68.56895806312149,9252,6144,182394880.0,18239488.0
Fat Tree,202,182394880.0,68.57976653696498,9252,6144,182394880.0,18239488.0
Fat Tree,203,182394880.0,68.59057501080848,9252,6144,182394880.0,18239488.0
Fat Tree,204,182394880.0,68.60138348465196,9252,6144,182394880.0,18239488.0
Fat Tree,205,182394880.0,68.61219195849546,9252,6144,182394880.0,18239488.0
Fat Tree,206,182394880.0,68.62300043233896,9252,6144,182394880.0,18239488.0
Fat Tree,207,182394880.0,68.63380890618245,9252,6144,182394880.0,18239488.0
